TECH_NAME,NAME,TYPE,RESPONSIBLE,MASTER_LANGUAGE,LANGUAGE,MASTER_SYSTEM,DESCRIPTION,VERSION,CHANGED_AT,CHANGED_BY,CREATED_AT,CREATED_BY
YIT_DATYPL,YIT_DATYPL,TABL/DT,STADEL,DE,EN,EC3,IDA: Data Types,active,2016-09-02T13:35:23Z,KRELLJ,,
YIT_DETKF,YIT_DETKF,TABL/DT,STADEL,DE,EN,EC3,IDA: User Fields - Detail Info,active,2016-09-02T13:35:23Z,STADEL,,
YIT_DETKFL,YIT_DETKFL,TABL/DT,STADEL,DE,EN,EC3,IDA: User Fields - Detail Info,active,2016-09-02T13:59:54Z,KRELLJ,,
YIT_DETKY,YIT_DETKY,TABL/DT,STADEL,DE,EN,EC3,IDA: Data Type Responsibility,active,2016-09-02T14:14:55Z,STADEL,,
YIT_DOCUBOX,YIT_DOCUBOX,TABL/DT,STADEL,DE,EN,EC3,IDA: Document container,active,2016-09-02T13:01:49Z,STADEL,,
YIT_DOCUTYPE,YIT_DOCUTYPE,TABL/DT,STADEL,DE,EN,EC3,"IDA: Documentation Type (MSWord,..)",active,2016-09-02T13:01:49Z,STADEL,,
YIT_DOCUTYPET,YIT_DOCUTYPET,TABL/DT,STADEL,DE,EN,EC3,"IDA: Documentation Type (MSWord,..)",active,2016-09-02T13:35:23Z,KRELLJ,,
YIT_EXAM,YIT_EXAM,TABL/DT,STADEL,DE,EN,EC3,IDA: Examples,active,2016-09-02T14:44:07Z,STADEL,,
YIT_FIRSTCALL,YIT_FIRSTCALL,TABL/DT,STADEL,DE,EN,EC3,"IDES Language Switch : ""Do Not Display"" Dialog Box",active,2016-09-02T12:15:31Z,STADEL,,
YIT_HEADWORDS,YIT_HEADWORDS,TABL/DT,STADEL,DE,EN,EC3,IDES Infobase keyword list,active,2016-09-02T11:38:14Z,STADEL,,
YIT_HEADWORDST,YIT_HEADWORDST,TABL/DT,STADEL,DE,EN,EC3,IDES Infobase keyword list,active,2016-09-02T12:15:31Z,KRELLJ,,
YIT_IBU,YIT_IBU,TABL/DT,STADEL,DE,EN,EC3,Industry-Specific Components,active,2016-09-02T13:01:49Z,STADEL,,
YIT_IBUT,YIT_IBUT,TABL/DT,STADEL,DE,EN,EC3,IDA: Industry-Specific Components,active,2016-09-02T13:35:23Z,KRELLJ,,
YIT_INFOBASE_A,YIT_INFOBASE_A,TABL/DT,STADEL,DE,EN,EC3,IDES Infobase general data,active,2016-09-02T13:35:23Z,STADEL,,
YIT_INFOBASE_K,YIT_INFOBASE_K,TABL/DT,STADEL,DE,EN,EC3,IDES Infobase  KEN,active,2016-09-02T13:59:54Z,STADEL,,
YIT_INFOBASE_L,YIT_INFOBASE_L,TABL/DT,STADEL,DE,EN,EC3,IDES Infobase  language-dependent data,active,2016-09-02T13:59:54Z,KRELLJ,,
YIT_INFOBASE_R,YIT_INFOBASE_R,TABL/DT,STADEL,DE,EN,EC3,IDES Infobase  roles and persons,active,2016-09-02T13:59:54Z,STADEL,,
YIT_INFOBASE_T,YIT_INFOBASE_T,TABL/DT,STADEL,DE,EN,EC3,IDES Infobase  node assignment,active,2016-09-02T13:59:54Z,STADEL,,
YIT_INFOBASE_XB,YIT_INFOBASE_XB,TABL/DT,STADEL,DE,EN,EC3,IDES Infobase: Business Customizing Set Assignments,active,2016-09-02T13:59:55Z,STADEL,,
YIT_INFOBASE_XC,YIT_INFOBASE_XC,TABL/DT,STADEL,DE,EN,EC3,IDES Infobase: Test Run Assignments,active,2016-09-02T13:59:55Z,STADEL,,
YIT_INFOBASE_XD,YIT_INFOBASE_XD,TABL/DT,STADEL,DE,EN,EC3,IDES Infobase: Application Data Assignments,active,2016-09-02T13:59:55Z,STADEL,,
YIT_LANGUAGES,YIT_LANGUAGES,TABL/DT,STADEL,DE,EN,EC3,Infobase: Languages,active,2016-09-02T11:38:14Z,KRELLJ,,
YIT_O1ACC,YIT_O1ACC,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table ACC,active,2016-09-02T13:01:50Z,STADEL,,
YIT_O1ASS,YIT_O1ASS,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table ASS,active,2016-09-02T13:01:50Z,STADEL,,
YIT_O1BNK,YIT_O1BNK,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table BNK,active,2016-09-02T13:01:50Z,STADEL,,
YIT_O1BOM,YIT_O1BOM,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table BOM,active,2016-09-02T13:01:50Z,STADEL,,
YIT_O1CAT,YIT_O1CAT,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table CAT,active,2016-09-02T13:01:50Z,STADEL,,
YIT_O1COE,YIT_O1COE,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table COE,active,2016-09-02T13:35:24Z,STADEL,,
YIT_O1COS,YIT_O1COS,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table COS,active,2016-09-02T13:35:24Z,STADEL,,
YIT_O1CRE,YIT_O1CRE,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table CRE,active,2016-09-02T13:01:50Z,STADEL,,
YIT_O1DEB,YIT_O1DEB,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table DEB,active,2016-09-02T13:01:51Z,STADEL,,
YIT_O1DOC,YIT_O1DOC,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table DOC,active,2016-09-02T13:01:51Z,STADEL,,
YIT_O1EQU,YIT_O1EQU,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table EQU,active,2016-09-02T13:01:51Z,STADEL,,
YIT_O1IPR,YIT_O1IPR,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table IPR,active,2016-09-02T13:01:51Z,STADEL,,
YIT_O1MAT,YIT_O1MAT,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table MAT.,active,2016-09-02T13:01:51Z,STADEL,,
YIT_O1MPL,YIT_O1MPL,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table MPL,active,2016-09-02T13:01:52Z,STADEL,,
YIT_O1NET,YIT_O1NET,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table NET,active,2016-09-02T13:59:55Z,STADEL,,
YIT_O1OBJ,YIT_O1OBJ,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table OBJ,active,2016-09-02T13:01:52Z,STADEL,,
YIT_O1ORD,YIT_O1ORD,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table ORD,active,2016-09-02T13:59:55Z,STADEL,,
YIT_O1PER,YIT_O1PER,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table PER,active,2016-09-02T13:01:52Z,STADEL,,
YIT_O1PRC,YIT_O1PRC,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table COS,active,2016-09-02T13:35:24Z,STADEL,,
YIT_O1PRO,YIT_O1PRO,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table PRO,active,2016-09-02T13:01:52Z,STADEL,,
YIT_O1ROU,YIT_O1ROU,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table ROU,active,2016-09-02T13:01:52Z,STADEL,,
YIT_O1STN,YIT_O1STN,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table STN,active,2016-09-02T13:01:53Z,STADEL,,
YIT_O1STP,YIT_O1STP,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table STP,active,2016-09-02T13:01:53Z,STADEL,,
YIT_O1TPL,YIT_O1TPL,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table TPL,active,2016-09-02T13:01:53Z,STADEL,,
YIT_O1WOR,YIT_O1WOR,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table WOR,active,2016-09-02T13:01:53Z,STADEL,,
YIT_O1__1,YIT_O1__1,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table __1  Org. Units,active,2016-09-02T13:35:24Z,STADEL,,
YIT_O1__2,YIT_O1__2,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table __2   Application Customizing,active,2016-09-02T13:35:24Z,STADEL,,
YIT_O2ACC,YIT_O2ACC,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table ACC,active,2016-09-02T14:14:56Z,STADEL,,
YIT_O2ASS,YIT_O2ASS,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table ASS,active,2016-09-02T14:14:56Z,STADEL,,
YIT_O2BNK,YIT_O2BNK,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table BNK,active,2016-09-02T14:14:56Z,STADEL,,
YIT_O2BOM,YIT_O2BOM,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table BOM,active,2016-09-02T14:14:56Z,STADEL,,
YIT_O2CAT,YIT_O2CAT,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table CAT,active,2016-09-02T14:14:56Z,STADEL,,
YIT_O2COE,YIT_O2COE,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table COE,active,2016-09-02T14:14:57Z,STADEL,,
YIT_O2COS,YIT_O2COS,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table COS,active,2016-09-02T14:14:57Z,STADEL,,
YIT_O2CRE,YIT_O2CRE,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table CRE,active,2016-09-02T14:14:57Z,STADEL,,
YIT_O2DEB,YIT_O2DEB,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table DEB,active,2016-09-02T14:14:57Z,STADEL,,
YIT_O2DOC,YIT_O2DOC,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table DOC,active,2016-09-02T14:14:58Z,STADEL,,
YIT_O2EQU,YIT_O2EQU,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table EQU,active,2016-09-02T14:14:58Z,STADEL,,
YIT_O2IPR,YIT_O2IPR,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table IPR,active,2016-09-02T14:14:58Z,STADEL,,
YIT_O2MAT,YIT_O2MAT,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table MAT,active,2016-09-02T14:14:58Z,STADEL,,
YIT_O2MPL,YIT_O2MPL,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table MPL,active,2016-09-02T14:14:58Z,STADEL,,
YIT_O2NET,YIT_O2NET,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table NET,active,2016-09-02T14:14:59Z,STADEL,,
YIT_O2OBJ,YIT_O2OBJ,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table OBJ,active,2016-09-02T14:14:59Z,STADEL,,
YIT_O2ORD,YIT_O2ORD,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table ORD,active,2016-09-02T14:14:59Z,STADEL,,
YIT_O2PER,YIT_O2PER,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table PER,active,2016-09-02T14:14:59Z,STADEL,,
YIT_O2PRC,YIT_O2PRC,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table PRC,active,2016-09-02T14:14:59Z,STADEL,,
YIT_O2PRO,YIT_O2PRO,TABL/DT,D001571,DE,EN,EC3,IDA: Original Table PRO,active,2016-09-02T14:15:00Z,STADEL,,
YIT_O2ROU,YIT_O2ROU,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table ROU,active,2016-09-02T14:15:00Z,STADEL,,
YIT_O2STN,YIT_O2STN,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table STN,active,2016-09-02T14:15:00Z,STADEL,,
YIT_O2STP,YIT_O2STP,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table STP,active,2016-09-02T14:15:00Z,STADEL,,
YIT_O2TPL,YIT_O2TPL,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table TPL,active,2016-09-02T14:15:01Z,STADEL,,
YIT_O2WOR,YIT_O2WOR,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table WOR,active,2016-09-02T14:15:01Z,STADEL,,
YIT_O2__1,YIT_O2__1,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table __1 Org. Units,active,2016-09-02T14:15:01Z,STADEL,,
YIT_O2__2,YIT_O2__2,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table __2  Application Customizing,active,2016-09-02T14:15:01Z,STADEL,,
YIT_O3ACC,YIT_O3ACC,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table ACC,active,2016-09-02T13:35:24Z,KRELLJ,,
YIT_O3ASS,YIT_O3ASS,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table ASS,active,2016-09-02T12:15:31Z,STADEL,,
YIT_O3BNK,YIT_O3BNK,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table BNK,active,2016-09-02T12:15:31Z,STADEL,,
YIT_O3BOM,YIT_O3BOM,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table BOM,active,2016-09-02T13:01:53Z,KRELLJ,,
YIT_O3CAT,YIT_O3CAT,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table CAT,active,2016-09-02T12:15:31Z,KRELLJ,,
YIT_O3COE,YIT_O3COE,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table COE,active,2016-09-02T13:35:25Z,KRELLJ,,
YIT_O3COS,YIT_O3COS,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table COS,active,2016-09-02T13:35:25Z,KRELLJ,,
YIT_O3CRE,YIT_O3CRE,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table CRE,active,2016-09-02T12:15:31Z,STADEL,,
YIT_O3DEB,YIT_O3DEB,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table DEB,active,2016-09-02T13:01:53Z,STADEL,,
YIT_O3DOC,YIT_O3DOC,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table DOC,active,2016-09-02T12:15:32Z,KRELLJ,,
YIT_O3EQU,YIT_O3EQU,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table EQU,active,2016-09-02T12:15:32Z,KRELLJ,,
YIT_O3IPR,YIT_O3IPR,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table IPR,active,2016-09-02T12:15:32Z,KRELLJ,,
YIT_O3MAT,YIT_O3MAT,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table MAT,active,2016-09-02T13:35:25Z,KRELLJ,,
YIT_O3MPL,YIT_O3MPL,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table MPL,active,2016-09-02T12:15:32Z,STADEL,,
YIT_O3NET,YIT_O3NET,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table NET,active,2016-09-02T13:59:55Z,STADEL,,
YIT_O3OBJ,YIT_O3OBJ,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table OBJ,active,2016-09-02T12:15:32Z,KRELLJ,,
YIT_O3ORD,YIT_O3ORD,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table ORD,active,2016-09-02T13:59:55Z,STADEL,,
YIT_O3PER,YIT_O3PER,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table PER,active,2016-09-02T12:15:32Z,STADEL,,
YIT_O3PRC,YIT_O3PRC,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table COS,active,2016-09-02T13:35:25Z,KRELLJ,,
YIT_O3PRO,YIT_O3PRO,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table PRO,active,2016-09-02T12:15:33Z,STADEL,,
YIT_O3ROU,YIT_O3ROU,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table ROU,active,2016-09-02T12:15:33Z,STADEL,,
YIT_O3STN,YIT_O3STN,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table STN,active,2016-09-02T12:15:33Z,STADEL,,
YIT_O3STP,YIT_O3STP,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table STP,active,2016-09-02T12:15:33Z,STADEL,,
YIT_O3TPL,YIT_O3TPL,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table TPL,active,2016-09-02T12:15:33Z,KRELLJ,,
YIT_O3WOR,YIT_O3WOR,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table WOR,active,2016-09-02T13:01:54Z,KRELLJ,,
YIT_O3__1,YIT_O3__1,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table __1 Org. Units,active,2016-09-02T13:35:25Z,KRELLJ,,
YIT_O3__2,YIT_O3__2,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Table __2  Application Customizing,active,2016-09-02T13:35:26Z,KRELLJ,,
YIT_OMDT,YIT_OMDT,TABL/DT,STADEL,DE,EN,EC3,IDA: Original Clients,active,2016-09-02T13:01:54Z,STADEL,,
YIT_OMDTL,YIT_OMDTL,TABL/DT,STADEL,DE,EN,EC3,IDA: clients containing original objects,active,2016-09-02T13:35:26Z,KRELLJ,,
YIT_ORGUNITS,YIT_ORGUNITS,TABL/DT,STADEL,DE,EN,EC3,Infobase: Organizational Units,active,2016-09-02T13:01:54Z,STADEL,,
YIT_ORGUNITSL,YIT_ORGUNITSL,TABL/DT,STADEL,DE,EN,EC3,Infobase: Organizational Units,active,2016-09-02T13:35:26Z,KRELLJ,,
YIT_ORTYP,YIT_ORTYP,TABL/DT,STADEL,DE,EN,EC3,IDA: Organizational Units,active,2016-09-02T13:01:54Z,STADEL,,
YIT_ORTYPL,YIT_ORTYPL,TABL/DT,STADEL,DE,EN,EC3,IDA: Org. Unit Types (Supported Organizational Units),active,2016-09-02T13:35:26Z,KRELLJ,,
YIT_PARAMETERS,YIT_PARAMETERS,TABL/DT,STADEL,DE,EN,EC3,Infobase: Settings,active,2016-09-02T13:01:54Z,STADEL,,
YIT_PRIOR,YIT_PRIOR,TABL/DT,STADEL,DE,EN,EC3,IDA: Priorities of IDES Processes,active,2016-09-02T13:01:54Z,STADEL,,
YIT_PRIORL,YIT_PRIORL,TABL/DT,STADEL,DE,EN,EC3,IDA: Priorities of IDES Processes,active,2016-09-02T13:35:26Z,KRELLJ,,
YIT_PROC,YIT_PROC,TABL/DT,STADEL,DE,EN,EC3,IDA: Processes in IDES,active,2016-09-02T14:44:08Z,STADEL,,
YIT_PROT,YIT_PROT,TABL/DT,D001571,DE,EN,EC3,IDA: Change log,active,2016-09-02T13:35:26Z,D001571,,
YIT_R1ACC,YIT_R1ACC,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table ACC,active,2016-09-02T13:35:26Z,STADEL,,
YIT_R1ASS,YIT_R1ASS,TABL/DT,D001571,DE,EN,EC3,IDA: Reference Table ASS,active,2016-09-02T13:35:27Z,STADEL,,
YIT_R1BNK,YIT_R1BNK,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table BNK,active,2016-09-02T13:35:27Z,STADEL,,
YIT_R1BOM,YIT_R1BOM,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table BOM,active,2016-09-02T13:35:27Z,STADEL,,
YIT_R1CAT,YIT_R1CAT,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table CAT,active,2016-09-02T13:35:27Z,STADEL,,
YIT_R1COE,YIT_R1COE,TABL/DT,D001571,DE,EN,EC3,IDA: Reference Table COE,active,2016-09-02T13:35:27Z,STADEL,,
YIT_R1COS,YIT_R1COS,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table COS,active,2016-09-02T13:35:28Z,STADEL,,
YIT_R1CRE,YIT_R1CRE,TABL/DT,D001571,DE,EN,EC3,IDA: Reference Table CRE,active,2016-09-02T13:35:28Z,STADEL,,
YIT_R1DEB,YIT_R1DEB,TABL/DT,D001571,DE,EN,EC3,IDA: Reference Table DEB,active,2016-09-02T13:35:28Z,STADEL,,
YIT_R1DOC,YIT_R1DOC,TABL/DT,D001571,DE,EN,EC3,IDA: Reference Table DOC,active,2016-09-02T13:35:28Z,STADEL,,
YIT_R1EQU,YIT_R1EQU,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table EQU,active,2016-09-02T13:35:28Z,STADEL,,
YIT_R1IPR,YIT_R1IPR,TABL/DT,D001571,DE,EN,EC3,IDA: Reference Table IPR,active,2016-09-02T13:35:28Z,STADEL,,
YIT_R1MAT,YIT_R1MAT,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table MAT,active,2016-09-02T13:35:29Z,STADEL,,
YIT_R1MPL,YIT_R1MPL,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference table MPL,active,2016-09-02T13:35:29Z,STADEL,,
YIT_R1NET,YIT_R1NET,TABL/DT,D001571,DE,EN,EC3,IDA: Reference table NET,active,2016-09-02T13:59:56Z,STADEL,,
YIT_R1OBJ,YIT_R1OBJ,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference table OBJ,active,2016-09-02T13:35:29Z,STADEL,,
YIT_R1ORD,YIT_R1ORD,TABL/DT,D001571,DE,EN,EC3,IDA: Reference table ORD,active,2016-09-02T13:59:56Z,STADEL,,
YIT_R1PER,YIT_R1PER,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference table PER,active,2016-09-02T13:35:29Z,STADEL,,
YIT_R1PRC,YIT_R1PRC,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table COS,active,2016-09-02T13:35:29Z,STADEL,,
YIT_R1PRO,YIT_R1PRO,TABL/DT,D001571,DE,EN,EC3,IDA: Reference table PRO,active,2016-09-02T13:35:30Z,STADEL,,
YIT_R1ROU,YIT_R1ROU,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference table ROU,active,2016-09-02T13:35:30Z,STADEL,,
YIT_R1STN,YIT_R1STN,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference table STN,active,2016-09-02T13:35:30Z,STADEL,,
YIT_R1STP,YIT_R1STP,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference table STP,active,2016-09-02T13:35:30Z,STADEL,,
YIT_R1TPL,YIT_R1TPL,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table TPL,active,2016-09-02T13:35:30Z,STADEL,,
YIT_R1WOR,YIT_R1WOR,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table WOR,active,2016-09-02T13:35:31Z,STADEL,,
YIT_R1__1,YIT_R1__1,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table __1 Org. Units,active,2016-09-02T13:35:31Z,STADEL,,
YIT_R1__2,YIT_R1__2,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table __2  Application Customizing,active,2016-09-02T13:35:31Z,STADEL,,
YIT_RDOCU,YIT_RDOCU,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table Documents,active,2016-09-02T13:01:54Z,STADEL,,
YIT_REF,YIT_REF,TABL/DT,STADEL,DE,EN,EC3,IDA: Assignment Table - General,active,2016-09-02T13:01:55Z,STADEL,,
YIT_REFMAT,YIT_REFMAT,TABL/DT,STADEL,DE,EN,EC3,IDA: Assignment Table MAT,active,2016-09-02T13:01:55Z,STADEL,,
YIT_REFTYP,YIT_REFTYP,TABL/DT,STADEL,DE,EN,EC3,IDA: Data Types Used,active,2016-09-02T13:01:55Z,STADEL,,
YIT_RELN,YIT_RELN,TABL/DT,STADEL,DE,EN,EC3,IDA: Release Notes from TNODE01R,active,2016-09-02T11:38:14Z,STADEL,,
YIT_RELN_TITEL,YIT_RELN_TITEL,TABL/DT,STADEL,DE,EN,EC3,IDA: Text Table for High-Performance Help Function,active,2016-09-02T14:44:08Z,KRELLJ,,
YIT_ROLE,YIT_ROLE,TABL/DT,STADEL,DE,EN,EC3,Areas of responsibility,active,2016-09-02T13:35:31Z,STADEL,,
YIT_ROLET,YIT_ROLET,TABL/DT,STADEL,DE,EN,EC3,Roles,active,2016-09-02T13:59:56Z,KRELLJ,,
YIT_RTCODE,YIT_RTCODE,TABL/DT,STADEL,DE,EN,EC3,IDA: Reference Table for Transaction Codes,active,2016-09-02T13:01:55Z,STADEL,,
YIT_SAFE,YIT_SAFE,TABL/DT,D001571,DE,EN,EC3,IDA: Data Safe for Change Log,active,2016-09-02T13:01:55Z,D001571,,
YIT_SAP,YIT_SAP,TABL/DT,STADEL,DE,EN,EC3,Application Components,active,2016-09-02T12:15:33Z,STADEL,,
YIT_SAPT,YIT_SAPT,TABL/DT,STADEL,DE,EN,EC3,IDA: SAP Core Components,active,2016-09-02T13:01:55Z,KRELLJ,,
YIT_STATU,YIT_STATU,TABL/DT,STADEL,DE,EN,EC3,IDA: Status,active,2016-09-02T13:01:55Z,STADEL,,
YIT_STATUL,YIT_STATUL,TABL/DT,STADEL,DE,EN,EC3,IDA: Status,active,2016-09-02T13:35:31Z,KRELLJ,,
YIT_TRAI,YIT_TRAI,TABL/DT,STADEL,DE,EN,EC3,IDA: Training Courses,active,2016-09-02T14:44:08Z,STADEL,,
YIT_TREE_C,YIT_TREE_C,TABL/DT,STADEL,DE,EN,EC3,IDES Repository: Component Hierarchy,active,2016-09-02T13:01:55Z,STADEL,,
YIT_TREE_E,YIT_TREE_E,TABL/DT,STADEL,DE,EN,EC3,IDES Repository: Demo Hierarchy,active,2016-09-02T13:35:31Z,KRELLJ,,
YIT_TREE_IDESDOC,YIT_TREE_IDESDOC,TABL/DT,STADEL,DE,EN,EC3,IDES: Component Hierarchy Identical to IDES Online Docu.,active,2016-09-02T13:35:31Z,STADEL,,
YIT_TREE_P,YIT_TREE_P,TABL/DT,STADEL,DE,EN,EC3,IDES Repository: IDES Process Hierarchy,active,2016-09-02T13:35:32Z,KRELLJ,,
YIT_TREE_PROCESS,YIT_TREE_PROCESS,TABL/DT,STADEL,DE,EN,EC3,IDES Infobase: IDES Process Hierarchy,active,2016-09-02T13:01:56Z,KRELLJ,,
YIT_TREE_T,YIT_TREE_T,TABL/DT,STADEL,DE,EN,EC3,IDES Repository: Training Course Hierarchy,active,2016-09-02T13:35:32Z,KRELLJ,,
YIT_URLMEMORY,YIT_URLMEMORY,TABL/DT,STADEL,DE,EN,EC3,Infobase: Shared Buffer,active,2016-09-02T11:38:14Z,STADEL,,
YIT_USERDATA,YIT_USERDATA,TABL/DT,STADEL,DE,EN,EC3,IDA: User Data,active,2016-09-02T13:01:56Z,KRELLJ,,
YIT_USERPARA,YIT_USERPARA,TABL/DT,STADEL,DE,EN,EC3,Infobase: User Parameters,active,2016-09-02T13:35:32Z,STADEL,,
YIT_USETYPE,YIT_USETYPE,TABL/DT,STADEL,DE,EN,EC3,Infobase usage types,active,2016-09-02T13:01:56Z,STADEL,,
YIT_USETYPEL,YIT_USETYPEL,TABL/DT,STADEL,DE,EN,EC3,Infobase usage types,active,2016-09-02T13:35:32Z,KRELLJ,,
YIT_UTYPE,YIT_UTYPE,TABL/DT,STADEL,DE,EN,EC3,IDA: Types of Use,active,2016-09-02T13:01:56Z,STADEL,,
YIT_UTYPEL,YIT_UTYPEL,TABL/DT,STADEL,DE,EN,EC3,IDA: Types of Use,active,2016-09-02T13:35:32Z,KRELLJ,,
YIT_WINDEX,YIT_WINDEX,TABL/DT,STADEL,DE,EN,EC3,Infobase: Key Word Index,active,2016-09-02T13:01:56Z,STADEL,,
YIT_WINDEXL,YIT_WINDEXL,TABL/DT,STADEL,DE,EN,EC3,Infobase: Key Word Index,active,2016-09-02T13:35:32Z,KRELLJ,,
YIM_TRAI,YIM_TRAI,VIEW/DV,D001571,DE,EN,EC3,IDA: View for MC,active,2016-09-02T14:46:38Z,D001571,,
YIT_O1ACC1,YIT_O1ACC1,VIEW/DV,STADEL,DE,EN,EC3,IDA: V1 ACC,active,2016-09-02T13:45:57Z,STADEL,,
YIT_O1ASS1,YIT_O1ASS1,VIEW/DV,D001571,DE,EN,EC3,IDA: V1 ASS,active,2016-09-02T13:45:57Z,STADEL,,
YIT_O1BNK1,YIT_O1BNK1,VIEW/DV,STADEL,DE,EN,EC3,IDA: V1 BNK,active,2016-09-02T13:45:53Z,STADEL,,
